Date,Open,High,Low,Close,Adj Close,Volume,Volume_Surge,MA,BB_Upper,BB_Lower,BB_Width,Price_Range,Recent_Rise,IsSideways,Trend,Sideways_Marker,Trend_Up,Trend_Down,Trend_Up_Strong,Trend_Down_Strong
2024-04-30,4.300000190734863,4.360000133514404,4.25,4.28000020980835,4.28000020980835,12726360,False,4.13400000333786,4.4255223133988,3.84247769327692,0.14103643436166433,0.0266086437894505,0.04390251447869553,True,0,4.28000020980835,,,,
2024-05-06,4.369999885559082,4.409999847412109,4.329999923706055,4.400000095367432,4.400000095367432,15178523,False,4.143000018596649,4.45602265175453,3.829977385438769,0.15110916328883353,0.019309660474767006,0.05263164499129891,True,0,4.400000095367432,,,,
2024-05-07,4.369999885559082,4.389999866485596,4.309999942779541,4.329999923706055,4.329999923706055,11357701,False,4.146000015735626,4.46523595440322,3.826764077068032,0.1539970754732147,0.0192956882302038,0.0023147573257693566,True,0,4.329999923706055,,,,
2024-05-08,4.329999923706055,4.369999885559082,4.230000019073486,4.230000019073486,4.230000019073486,12597307,False,4.146500027179718,4.466254887317421,3.826745167042015,0.15422879924840474,0.03376338250763692,-0.011682286982201417,True,0,4.230000019073486,,,,
2024-05-09,4.25,4.340000152587891,4.239999771118164,4.28000020980835,4.28000020980835,8790442,False,4.152000033855439,4.477194746458223,3.826805321252654,0.1566448506508403,0.02408487009978871,-0.027272700672307915,True,0,4.28000020980835,,,,
2024-05-10,4.289999961853027,4.429999828338623,4.239999771118164,4.369999885559082,4.369999885559082,17455836,False,4.1585000395774845,4.496062536042831,3.820937543112138,0.1623481992317805,0.04568956484602163,0.009237866641528925,True,0,4.369999885559082,,,,
2024-05-13,4.340000152587891,4.5,4.28000020980835,4.389999866485596,4.389999866485596,26462688,False,4.171000039577484,4.523847106135596,3.818152973019371,0.16919063208345383,0.05274509424697489,0.0378250228583108,False,1,,4.389999866485596,,,
2024-05-14,4.349999904632568,4.510000228881836,4.320000171661377,4.440000057220459,4.440000057220459,21531771,False,4.178000032901764,4.546816053549673,3.809184012253855,0.17655146852248998,0.04547631778942267,0.037383140086171496,True,0,4.440000057220459,,,,
2024-05-15,4.409999847412109,4.489999771118164,4.329999923706055,4.340000152587891,4.340000152587891,15263497,False,4.18450003862381,4.560208494496052,3.8087915827515673,0.17957149117188434,0.038236311610772455,-0.006864927633139617,True,0,4.340000152587891,,,,
2024-05-16,4.349999904632568,4.409999847412109,4.28000020980835,4.300000190734863,4.300000190734863,12192006,True,4.196500051021576,4.570793775658584,3.8222063263845674,0.1783837579346112,0.030978109382391948,-0.020501065714788158,True,0,4.300000190734863,,,,
2024-05-17,4.269999980926514,4.340000152587891,4.25,4.309999942779541,4.309999942779541,9554136,False,4.22750004529953,4.518623098407367,3.9363769921916933,0.1377282318099704,0.021289213867179003,-0.02927930467692408,True,0,4.309999942779541,,,,
2024-05-20,4.300000190734863,4.409999847412109,4.289999961853027,4.340000152587891,4.340000152587891,13162086,False,4.242500054836273,4.523691126554545,3.961308983118001,0.13255913639775957,0.0282851818522164,0.0,True,0,4.340000152587891,,,,
2024-05-21,4.349999904632568,4.349999904632568,4.21999979019165,4.239999771118164,4.239999771118164,11875177,False,4.248000037670136,4.524184570936189,3.9718155044040824,0.1300303817405472,0.030602663203416078,-0.013953585338433494,True,0,4.239999771118164,,,,
2024-05-22,4.269999980926514,4.269999980926514,4.179999828338623,4.230000019073486,4.230000019073486,10894366,False,4.257000029087067,4.5172913930969445,3.996708665077189,0.12228863623742964,0.021141684748165617,-0.018561467463607983,True,0,4.230000019073486,,,,
2024-05-23,4.230000019073486,4.230000019073486,4.119999885559082,4.139999866485596,4.139999866485596,10609674,False,4.265500020980835,4.495692212021858,4.035307829939812,0.10793210170379552,0.025788332662839888,-0.04608301361073386,True,0,4.139999866485596,,,,
2024-05-24,4.139999866485596,4.329999923706055,4.130000114440918,4.210000038146973,4.210000038146973,15699090,False,4.276000022888184,4.47178728607798,4.080212759698387,0.091574958906363,0.046772639895836285,-0.007075409101562236,True,0,4.210000038146973,,,,
2024-05-27,4.179999828338623,4.630000114440918,4.170000076293945,4.630000114440918,4.630000114440918,38799638,False,4.303000020980835,4.536156943136154,4.069843098825515,0.10836947293445427,0.10690216962678965,0.09456266987323692,False,1,,4.630000114440918,,,
2024-05-28,4.71999979019165,4.840000152587891,4.650000095367432,4.730000019073486,4.730000019073486,94085078,True,4.334500026702881,4.617154794026595,4.051845259379167,0.13042093232548463,0.043834365220891715,0.14251211874765968,False,2,,,,4.730000019073486,
2024-05-29,4.730000019073486,4.800000190734863,4.550000190734863,4.599999904632568,4.599999904632568,55871085,True,4.355500030517578,4.651897711012497,4.059102350022659,0.13610271078781142,0.0573986909076641,0.09263654701942792,False,3,,,,4.599999904632568,
2024-05-30,4.619999885559082,4.650000095367432,4.449999809265137,4.519999980926514,4.519999980926514,34838433,True,4.365500020980835,4.6702328725025275,4.060767169459142,0.13960959801036754,0.045813832353930245,-0.023758127601620327,True,0,4.519999980926514,,,,
2024-05-31,4.489999771118164,4.539999961853027,4.449999809265137,4.519999980926514,4.519999980926514,24536409,True,4.377500009536743,4.686922239095548,4.068077779977939,0.14136937927342216,0.020559714995275362,-0.04439747088798274,True,0,4.519999980926514,,,,
2024-06-03,4.489999771118164,4.489999771118164,4.210000038146973,4.260000228881836,4.260000228881836,35733508,True,4.370500016212463,4.684085393875788,4.056914638549139,0.14350091591354433,0.06406583501487849,-0.07391297452165713,False,-1,,,4.260000228881836,,
2024-06-04,4.289999961853027,4.690000057220459,4.050000190734863,4.690000057220459,4.690000057220459,50776730,False,4.388500022888183,4.732181335506581,4.0448187102697855,0.15662814666785055,0.14583567577707235,0.03761063650692731,False,-2,,,,,4.690000057220459
2024-06-05,5.0,5.050000190734863,4.75,4.760000228881836,4.760000228881836,95690737,False,4.415000033378601,4.787728282849268,4.0422717839079345,0.16884631784948576,0.06795021256325713,0.05309740021417575,False,-3,,,,,4.760000228881836
2024-06-06,4.760000228881836,4.849999904632568,4.550000190734863,4.630000114440918,4.630000114440918,65704627,False,4.43250002861023,4.811355712454323,4.053644344766137,0.1709444698922562,0.06768183010971514,0.0868544285633055,False,-4,,,,,4.630000114440918
2024-06-07,4.650000095367432,4.679999828338623,4.46999979019165,4.53000020980835,4.53000020980835,35039233,False,4.440500044822693,4.820554127088803,4.060445962556583,0.17117625421903815,0.04729197973814182,-0.03411510564179687,True,0,4.53000020980835,,,,
2024-06-11,4.550000190734863,4.570000171661377,4.369999885559082,4.510000228881836,4.510000228881836,33788502,False,4.446500062942505,4.826985972245833,4.066014153639177,0.1711395047418659,0.04497926082788431,-0.0525210058779193,True,0,4.510000228881836,,,,
2024-06-12,4.449999809265137,4.579999923706055,4.409999847412109,4.519999980926514,4.519999980926514,33064934,False,4.450500059127807,4.832377758639859,4.068622359615756,0.17161114231594468,0.03819797192121851,-0.023758127601620327,True,0,4.519999980926514,,,,
2024-06-13,4.460000038146973,4.570000171661377,4.400000095367432,4.440000057220459,4.440000057220459,39626536,False,4.455500054359436,4.833888677818475,4.077111430900397,0.16985237070699122,0.03815510587360684,-0.019867582432562036,True,0,4.440000057220459,,,,
2024-06-14,4.389999866485596,4.760000228881836,4.349999904632568,4.630000114440918,4.630000114440918,57257563,False,4.472000050544739,4.850618127830018,4.09338197325946,0.16932829740874406,0.09168164571002745,0.02660751207740697,False,1,,4.630000114440918,,,
2024-06-17,4.619999885559082,5.090000152587891,4.599999904632568,5.090000152587891,5.090000152587891,50583768,False,4.511000061035157,4.971247226890192,4.050752895180121,0.20405549085690797,0.10862341860462756,0.1261062332005891,False,2,,,,5.090000152587891,
2024-06-18,5.079999923706055,5.079999923706055,4.880000114440918,4.949999809265137,4.949999809265137,84662882,False,4.541500043869019,5.033767672441817,4.0492324152962205,0.21678635861177842,0.04403827090899945,0.11486480753875239,False,3,,,,4.949999809265137,
2024-06-19,4.949999809265137,4.989999771118164,4.800000190734863,4.820000171661377,4.820000171661377,40700477,False,4.570500063896179,5.0562756498676755,4.0847244779246825,0.2125699941714435,0.04157085170705223,0.04103672840694994,True,0,4.820000171661377,,,,
2024-06-20,4.78000020980835,5.039999961853027,4.739999771118164,5.010000228881836,5.010000228881836,73857750,False,4.609500074386597,5.10531311592998,4.113687032843214,0.21512660095112923,0.06508302112887707,-0.015717076877764025,False,5,,,,5.010000228881836,
2024-06-21,4.949999809265137,4.96999979019165,4.809999942779541,4.820000171661377,4.820000171661377,37678223,False,4.643500089645386,5.0950366575561565,4.191963521734615,0.19448112811181348,0.03445673399875571,-0.02626255406322109,True,0,4.820000171661377,,,,
2024-06-24,4.760000228881836,4.909999847412109,4.690000057220459,4.730000019073486,4.730000019073486,28698200,False,4.669500088691711,5.073296542599863,4.265703634783559,0.17295061408652268,0.04711420623471695,-0.01867223016236308,True,0,4.730000019073486,,,,
2024-06-25,4.699999809265137,4.860000133514404,4.550000190734863,4.860000133514404,4.860000133514404,35096327,False,4.681000089645385,5.093075710086646,4.268924469204125,0.17606306880992947,0.06622515207066049,-0.02994013742807944,False,1,,4.860000133514404,,,
2024-06-26,4.769999980926514,4.849999904632568,4.659999847412109,4.829999923706055,4.829999923706055,28489942,False,4.686000084877014,5.102976662280428,4.2690235074736,0.17796695256114478,0.04054631962846958,0.0020746372797806334,True,0,4.829999923706055,,,,
2024-06-27,4.75,5.309999942779541,4.710000038146973,5.039999961853027,5.039999961853027,68429528,False,4.7080000877380375,5.151460130053326,4.264540045422749,0.18838574088827126,0.12744262817565893,0.06553909968910832,False,1,,5.039999961853027,,,
2024-06-28,4.989999771118164,5.53000020980835,4.900000095367432,5.210000038146973,5.210000038146973,96396237,False,4.74250009059906,5.229591295604541,4.25540888559358,0.2054153698261511,0.13284135000645578,0.07201643930397861,False,2,,,,5.210000038146973,
2024-07-01,5.199999809265137,5.5,5.159999847412109,5.199999809265137,5.199999809265137,80339744,False,4.776500082015991,5.29228348309138,4.260716680940602,0.21596708561457617,0.07118185842140479,0.07660453238168619,False,3,,,,5.199999809265137,
2024-07-02,5.139999866485596,5.260000228881836,5.079999923706055,5.170000076293945,5.170000076293945,44494542,False,4.8220000743865965,5.305478613835845,4.338521534937348,0.20053029116170293,0.0373289718786823,0.025793673695410524,True,0,5.170000076293945,,,,
2024-07-03,5.110000133514404,5.190000057220459,4.96999979019165,5.019999980926514,5.019999980926514,39607794,True,4.838500070571899,5.3255220795825275,4.351478061561271,0.20131115093817223,0.045468691499430954,-0.036468340850153935,True,0,5.019999980926514,,,,
2024-07-04,5.03000020980835,5.099999904632568,4.929999828338623,4.929999828338623,4.929999828338623,30549165,False,4.847000050544739,5.334187373066641,4.3598127280228365,0.20102633275902224,0.03507325655481261,-0.0519230751596258,True,0,4.929999828338623,,,,
2024-07-05,4.929999828338623,4.929999828338623,4.929999828338623,4.929999828338623,4.929999828338623,0,False,4.862000036239624,5.339431665679709,4.384568406799539,0.1963930999101107,0.0,-0.04642171071830303,True,0,4.929999828338623,,,,
2024-07-08,5.130000114440918,5.239999771118164,5.03000020980835,5.050000190734863,5.050000190734863,40559620,False,4.88800003528595,5.345526505750149,4.430473564821751,0.18720395546700658,0.04296226673360271,0.005976137434728246,True,0,5.050000190734863,,,,
2024-07-09,5.03000020980835,5.289999961853027,4.989999771118164,5.239999771118164,5.239999771118164,55309555,False,4.9245000123977665,5.371406274059549,4.477593750735984,0.18150320257352628,0.06091992892265047,0.0628803151265036,False,1,,5.239999771118164,,,
2024-07-10,5.199999809265137,5.210000038146973,5.0,5.070000171661377,5.070000171661377,47049704,False,4.952000021934509,5.360107268489162,4.543892775379857,0.1648252200108935,0.04240711575460286,0.028397636551223293,True,0,5.070000171661377,,,,
2024-07-11,5.070000171661377,5.179999828338623,5.0,5.119999885559082,5.119999885559082,35022053,False,4.986000013351441,5.321317535854376,4.650682490848506,0.13450361877457942,0.03610104850714441,0.013861325184233886,True,0,5.119999885559082,,,,
2024-07-12,5.079999923706055,5.090000152587891,4.809999942779541,4.809999942779541,4.809999942779541,48452699,False,4.995000004768372,5.298210837851495,4.691789171685248,0.12140573885632414,0.05605609800621688,-0.08206103952689014,False,-1,,,4.809999942779541,,
2024-07-15,4.760000228881836,4.78000020980835,4.630000114440918,4.670000076293945,4.670000076293945,27958011,False,4.974000000953675,5.306290224890324,4.6417097770170255,0.13361086605264919,0.030156834607694378,-0.07889547964972876,True,0,4.670000076293945,,,,
2024-07-16,4.670000076293945,4.730000019073486,4.630000114440918,4.710000038146973,4.710000038146973,17158114,False,4.962000012397766,5.314650053042622,4.60934997175291,0.14214028204907098,0.020153144776846914,-0.08007809698756252,True,0,4.710000038146973,,,,
2024-07-17,4.699999809265137,4.699999809265137,4.510000228881836,4.510000228881836,4.510000228881836,27172314,False,4.946500015258789,5.349137267266497,4.543862763251082,0.16279682634819218,0.038410912725603305,-0.06237000363129841,True,0,4.510000228881836,,,,
2024-07-18,4.480000019073486,4.710000038146973,4.449999809265137,4.610000133514404,4.610000133514404,22707030,False,4.926500010490417,5.354777953644805,4.498222067336029,0.17386702212216346,0.05277585067049533,-0.012847953276085677,False,1,,4.610000133514404,,,
2024-07-19,4.599999904632568,4.71999979019165,4.550000190734863,4.619999885559082,4.619999885559082,19081507,False,4.916499996185303,5.364149903803414,4.4688500885671925,0.1821010507334245,0.034577361860813435,-0.019108312496595836,True,0,4.619999885559082,,,,
2024-07-22,4.590000152587891,4.769999980926514,4.590000152587891,4.690000057220459,4.690000057220459,16576985,False,4.914499998092651,5.365999154715014,4.463000841470289,0.18374164484590172,0.03662627498392148,0.039911268116110676,True,0,4.690000057220459,,,,
2024-07-23,4.670000076293945,4.789999961853027,4.510000228881836,4.510000228881836,4.510000228881836,17392130,False,4.897000002861023,5.383192384415195,4.410807621306851,0.19856744180931968,0.05717780943590043,-0.021691952654312452,False,-1,,,4.510000228881836,,
2024-07-24,4.5,4.53000020980835,4.380000114440918,4.380000114440918,4.380000114440918,18627420,False,4.874500012397766,5.412624295447881,4.33637572934765,0.22079158136483926,0.0307724063977685,-0.051948003693320643,True,0,4.380000114440918,,,,
2024-07-25,4.369999885559082,4.46999979019165,4.300000190734863,4.420000076293945,4.420000076293945,15596154,False,4.843500018119812,5.412053908503212,4.274946127736412,0.2347698516595056,0.03509850290509112,-0.05756929160604951,True,0,4.420000076293945,,,,
2024-07-26,4.420000076293945,4.769999980926514,4.420000076293945,4.71999979019165,4.71999979019165,32454052,False,4.819000005722046,5.36274516260338,4.275254848840712,0.22566721570271633,0.0726291563015109,0.04656309327103503,False,1,,4.71999979019165,,,
2024-07-29,4.739999771118164,4.860000133514404,4.699999809265137,4.75,4.75,27762258,False,4.796500015258789,5.310279496589753,4.282720533927825,0.2142309933061654,0.0333577241197267,0.08447485750952088,True,0,4.75,,,,
2024-07-30,4.75,4.789999961853027,4.670000076293945,4.739999771118164,4.739999771118164,14171900,False,4.775,5.258038498454047,4.291961501545954,0.20231978992839644,0.025130866085671628,0.0723981197512853,True,0,4.739999771118164,,,,
2024-07-31,4.71999979019165,5.019999980926514,4.690000057220459,4.989999771118164,4.989999771118164,29305607,False,4.773499989509583,5.253511901092916,4.293488077926249,0.20111528758279043,0.06913164856630868,0.05720338833225891,False,1,,4.989999771118164,,,
2024-08-01,4.96999979019165,5.099999904632568,4.940000057220459,4.96999979019165,4.96999979019165,23306090,False,4.775499987602234,5.258580952759296,4.292419022445172,0.20231639259185327,0.03350431322950226,0.04631574530350524,True,0,4.96999979019165,,,,
2024-08-02,4.929999828338623,4.980000019073486,4.900000095367432,4.920000076293945,4.920000076293945,13462364,False,4.775,5.257427930773285,4.292572069226716,0.2020640547741506,0.016753910723781084,0.03797474976107851,True,0,4.920000076293945,,,,
2024-08-05,4.889999866485596,5.050000190734863,4.869999885559082,4.920000076293945,4.920000076293945,25092872,False,4.7684999942779545,5.238674492811094,4.298325495744815,0.19720016738904622,0.03774778345219163,-0.01402799559819079,True,0,4.920000076293945,,,,
2024-08-06,4.949999809265137,5.010000228881836,4.869999885559082,4.989999771118164,4.989999771118164,16391156,False,4.755999994277954,5.184873522971467,4.327126465584442,0.18035051690895681,0.029436573484270673,0.0040241412013706235,True,0,4.989999771118164,,,,
2024-08-07,4.940000057220459,5.079999923706055,4.940000057220459,5.03000020980835,5.03000020980835,20631136,False,4.753999996185303,5.177041464610049,4.330958527760556,0.17797285181497804,0.02944885708833281,0.02235775036761045,True,0,5.03000020980835,,,,
2024-08-08,4.960000038146973,5.010000228881836,4.909999847412109,4.949999809265137,4.949999809265137,15222294,False,4.745499992370606,5.143678583732983,4.347321401008228,0.16781312485619373,0.021072675509534993,0.006097506606908221,True,0,4.949999809265137,,,,
2024-08-09,4.949999809265137,5.150000095367432,4.949999809265137,5.019999980926514,5.019999980926514,21870342,False,4.755999994277954,5.1720160376819395,4.339983950873969,0.1749436685889416,0.04205220486604701,0.006012066369619706,True,0,5.019999980926514,,,,
2024-08-12,5.039999961853027,5.079999923706055,4.840000152587891,4.880000114440918,4.880000114440918,19411179,False,4.766499996185303,5.183974722268399,4.3490252701022065,0.1751703457116153,0.05035136290994215,-0.029821091274496614,False,-1,,,4.880000114440918,,
2024-08-13,4.860000133514404,4.949999809265137,4.829999923706055,4.880000114440918,4.880000114440918,20327195,False,4.775,5.194548498708327,4.3554515012916735,0.17572711987783324,0.025130866085671628,-0.014141353034639925,True,0,4.880000114440918,,,,
2024-08-14,4.880000114440918,4.909999847412109,4.690000057220459,4.71999979019165,4.71999979019165,20699424,False,4.7854999780654905,5.18725786057388,4.383742095557101,0.16790633553436898,0.04597216407899431,-0.059760994397353384,True,0,4.71999979019165,,,,
2024-08-15,4.75,4.809999942779541,4.650000095367432,4.75,4.75,13896221,False,4.792499971389771,5.186180228136581,4.39881971464296,0.16429014464141872,0.03338546653464272,-0.026639367088582833,True,0,4.75,,,,
2024-08-16,4.730000019073486,4.75,4.590000152587891,4.590000152587891,4.590000152587891,16530885,False,4.790999984741211,5.187664919422571,4.39433505005985,0.16558753326850045,0.03339591899847436,-0.05942622029758937,True,0,4.590000152587891,,,,
2024-08-19,4.590000152587891,4.679999828338623,4.559999942779541,4.619999885559082,4.619999885559082,9592824,False,4.787499976158142,5.189121592211668,4.385878360104616,0.16777926602761803,0.02506525037215335,-0.021186421414757683,True,0,4.619999885559082,,,,
2024-08-20,4.639999866485596,4.679999828338623,4.429999828338623,4.5,4.5,16711672,False,4.786999964714051,5.190098426790659,4.383901502637443,0.1684138145176222,0.052224775818425065,-0.052631578947368474,False,-1,,,4.5,,
2024-08-21,4.5,4.519999980926514,4.449999809265137,4.46999979019165,4.46999979019165,7788700,False,4.791499948501587,5.1770972277979554,4.405902669205218,0.16095055136834724,0.014609239781640327,-0.026143868933987457,True,0,4.46999979019165,,,,
2024-08-22,4.5,4.590000152587891,4.460000038146973,4.53000020980835,4.53000020980835,14333098,False,4.7969999551773075,5.162921991846695,4.43107791850792,0.1525628684963632,0.02710029511270089,-0.019480449779240905,True,0,4.53000020980835,,,,
2024-08-23,4.5,4.550000190734863,4.389999866485596,4.400000095367432,4.400000095367432,16024466,False,4.780999970436096,5.186898537858306,4.375101403013887,0.16979651534496265,0.03346587016077167,-0.0222222010294596,True,0,4.400000095367432,,,,
2024-08-26,4.400000095367432,4.440000057220459,4.329999923706055,4.409999847412109,4.409999847412109,9596884,False,4.763999962806702,5.202533382609078,4.325466543004326,0.18410303242068643,0.023089868676152953,-0.013422806620974947,True,0,4.409999847412109,,,,
2024-08-27,4.389999866485596,4.400000095367432,4.21999979019165,4.269999980926514,4.269999980926514,14558670,False,4.740499973297119,5.231662909946235,4.249337036648003,0.2072198879509755,0.03797074278867408,-0.0573951913553743,True,0,4.269999980926514,,,,
2024-08-28,4.28000020980835,4.329999923706055,4.260000228881836,4.28000020980835,4.28000020980835,8317886,False,4.704999995231629,5.222178536796477,4.18782145366678,0.21984210078171854,0.014877724738610258,-0.027272700672307915,True,0,4.28000020980835,,,,
2024-08-29,4.289999961853027,4.460000038146973,4.239999771118164,4.409999847412109,4.409999847412109,12233884,False,4.6769999980926515,5.194406487462767,4.159593508722536,0.22125571502292976,0.04703875713460079,0.0,True,0,4.409999847412109,,,,
2024-08-30,4.389999866485596,4.539999961853027,4.360000133514404,4.440000057220459,4.440000057220459,13933820,False,4.652999997138977,5.167468540590018,4.1385314536879365,0.22113412584026454,0.03868468266694623,0.03981266441529541,True,0,4.440000057220459,,,,
2024-09-02,4.880000114440918,4.880000114440918,4.880000114440918,4.880000114440918,4.880000114440918,8146869,False,4.650999999046325,5.161393026467751,4.1406069716249,0.21947668352013774,0.0,0.14018688673368906,False,1,,4.880000114440918,,,
2024-09-03,5.369999885559082,5.369999885559082,5.340000152587891,5.369999885559082,5.369999885559082,24177853,False,4.670000004768371,5.256191986717843,4.0838080228189,0.25104581642438184,0.006423925683203371,0.21768709101210582,False,2,,,,5.369999885559082,
2024-09-04,5.909999847412109,5.909999847412109,5.599999904632568,5.909999847412109,5.909999847412109,114800887,True,4.71399998664856,5.508915332370131,3.9190846409269877,0.33725725412516205,0.06576154935459322,0.3310810295601445,False,3,,,,5.909999847412109,
2024-09-05,6.5,6.5,5.449999809265137,5.769999980926514,5.769999980926514,209471438,True,4.754999995231628,5.675789072189804,3.834210918273453,0.3872929875421889,0.22082022960837355,0.1823770175438939,False,4,,,,5.769999980926514,
2024-09-06,6.010000228881836,6.349999904632568,5.730000019073486,6.019999980926514,6.019999980926514,213885723,True,4.804999995231628,5.881768988837362,3.728231001625894,0.4481868864409136,0.12903223437551628,0.12104285087889877,False,5,,,,6.019999980926514,
2024-09-09,6.610000133514404,6.619999885559082,6.599999904632568,6.619999885559082,6.619999885559082,44589140,True,4.891999983787537,6.241036215628122,3.542963751946952,0.551527488271216,0.00408830355535469,0.1201353733465611,False,6,,,,6.619999885559082,
2024-09-10,7.28000020980835,7.28000020980835,5.980000019073486,6.400000095367432,6.400000095367432,264952305,True,4.967999982833862,6.476077841214026,3.4599221244536986,0.6071166922669436,0.26167475749331887,0.10918546213578262,False,5,,,,6.400000095367432,
2024-09-11,6.019999980926514,7.039999961853027,5.760000228881836,7.039999961853027,7.039999961853027,253788198,True,5.083999991416931,6.8471000844425385,3.320899898391324,0.6935877639662326,0.2517702075397625,0.1694352133153212,False,6,,,,7.039999961853027,
2024-09-12,6.989999771118164,7.739999771118164,6.960000038146973,7.739999771118164,7.739999771118164,269468641,True,5.233499979972839,7.349168499903421,3.117831460042258,0.808509994468964,0.14903978904290346,0.16918427566777727,False,7,,,,7.739999771118164,
2024-09-13,7.679999828338623,8.510000228881836,7.429999828338623,8.510000228881836,8.510000228881836,203549228,True,5.429499983787537,7.976502140417501,2.8824978271575725,0.938208735329331,0.19891341813575641,0.3296875159488988,False,8,,,,8.510000228881836,
2024-09-18,8.75,9.359999656677246,7.659999847412109,9.1899995803833,9.1899995803833,342120926,True,5.657999968528747,8.6757062037293,2.6402937333281944,1.0667042248094067,0.30045949429497587,0.3053976747415157,False,9,,,,9.1899995803833,
2024-09-19,8.369999885559082,10.109999656677246,8.369999885559082,10.109999656677246,10.109999656677246,187107271,False,5.93849995136261,9.497383554200805,2.3796163485244146,1.1985799888813997,0.29300324751521045,0.3062015446567252,False,10,,,,10.109999656677246,
2024-09-20,11.119999885559082,11.119999885559082,11.119999885559082,11.119999885559082,11.119999885559082,40061320,False,6.270999956130981,10.442133164502787,2.099866747759176,1.3302928520335278,0.0,0.30669795375789133,False,11,,,,11.119999885559082,
2024-09-23,11.680000305175781,12.229999542236328,11.489999771118164,12.229999542236328,12.229999542236328,157878311,False,6.655999922752381,11.515202144775717,1.7967977007290434,1.4600968384668986,0.11117785151838769,0.3307943526289294,False,12,,,,12.229999542236328,
2024-09-24,12.699999809265137,13.449999809265137,11.010000228881836,11.010000228881836,11.010000228881836,389760001,False,6.986499929428101,12.09252213174887,1.8804777271073316,1.461682460143884,0.349244915913573,0.08902083113426973,False,11,,,,11.010000228881836,
